Codigo,Entidad,Tipo,Nombre Software,Versión,URL,Estado,Años conformidad,Fec.Solicitud,Nota.Solicitud,Fec.Conformidad,Informe Tec.,SICOES,Detalle
766,Yacimientos Petrolíferos Fiscales Bolivianos,Renovación,IPM SUITE: Prosper MBAL GAP PVTP Resolve,IPM V13,https://www.petex.com,INFORME EMITIDO,2,21/07/2023,ADSIB-DE-1237/2023,24/07/2023,ADSIB-UIS-IT-69/2023,,
769,Tribunal Supremo Electoral,Renovación,ArcGIS,10,https://www.esri.com/en-us/arcgis/products/arcgis-desktop/resources,INFORME EMITIDO,1,30/06/2023,ADSIB-DE-1107/2023,12/07/2023,ADSIB-UIS-IT-65/2023,,
770,Autoridad de Fiscalización de Electricidad y Tecnología Nuclear,Renovación,Trend Micro Smart Protection Complete,Complete version,https://www.trendmicro.com/es!!!!!!!!!!!!!!!_mx/business/products/user-protection/sps.html,EN ESPERA DE NOTA,1,,,,,,
771,Contraloria General del Estado,Renovación,Kaspersky Endpoint Security for Businnes,14.2.0.26967,https://latam.kaspersky.com/home-security,INFORME EMITIDO,1,03/08/2023,ADSIB-DE-1309/2023,04/08/2023,ADSIB-UIS-IT-71/2023,,
772,Contraloria General del Estado,Renovación,VSphere 8 Standard,8 Standard,https://www.vmware.com/,INFORME EMITIDO,1,03/08/2023,ADSIB-DE-1309/2023,04/08/2023,ADSIB-UIS-IT-71/2023,,
773,Contraloria General del Estado,Renovación,VCenter Server 8 Standard,8 Standard,https://www.vmware.com/,INFORME EMITIDO,1,03/08/2023,ADSIB-DE-1309/2023,04/08/2023,ADSIB-UIS-IT-71/2023,,
774,Unidad de Análisis de Políticas Sociales y Económicas UDAPE,Adquisición,software antivirus que será elegido en el proceso de contratación,a determinar,https://www.eset.com/bo/,INFORME EMITIDO,1,27/07/2023,ADSIB-DE-1275/2023,01/08/2023,ADSIB-UIS-IT-70/2023,,
776,Tribunal Supremo Electoral,Renovación,Kaspersky,14,https://latam.kaspersky.com,INFORME EMITIDO,2,01/08/2023,ADSIB-DE-1289/2023,04/08/2023,ADSIB-UIS-IT-72/2023,,
777,AUTORIDAD DE SUPERVISIÓN DEL SISTEMA FINANCIERO,Renovación,Complete Data Protection Advanced Trellix,11.6,https://www.trellix.com/en-us/products/dlp.html,EN ESPERA DE NOTA,1,,,,,,
778,AUTORIDAD DE SUPERVISIÓN DEL SISTEMA FINANCIERO,Renovación,Suite de Seguridad,1,https://www.trendmicro.com/es!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!_es/business/products/user-protection/sps.html,EN ESPERA DE NOTA,1,,,,,,
78,Registro Único para la Administración Tributaria Municipal,Renovación,OPMANAGER,11400,https://www.manageengine.com/es/network-monitoring/,INFORME EMITIDO,1,31/10/2017,ADSIB/DE/0504/2017,31/10/2017,ADSIB-UIS/IT/0038/2017,,
781,Gestora SAJ-RPA del Ministerio de Justicia y Transparencia Institucional,Renovación,Antivirus Kaspersky,Kaspersky Endpoint Security For Business Select,https://latam.kaspersky.com/small-to-medium-business-security/endpoint-select,INFORME EMITIDO,1,18/09/2023,ADSIB-DE-1592/2023,26/09/2023,ADSIB-UIS-IT-95/2023,,
782,Autoridad de Impugnacion Tributaria,Renovación,Renovacion antivirus,10.3.3.304,https://latam.kaspersky.com,EN ESPERA DE NOTA,1,,,,,,
783,Autoridad de Impugnacion Tributaria,Suscripción,Office 365,AAA-10635,https://www.office.com/?omkt=es-mx,EN ESPERA DE NOTA,1,,,,,,
784,Autoridad de Regulación y Fiscalización de Telecomunicaciones y Transportes,Renovación,Kaspersky,“Kaspersky Endpoint Detection and Response Optimum”.,https://latam.kaspersky.com/,INFORME EMITIDO,1,15/09/2023,ADSIB-DE-1581/2023,18/09/2023,ADSIB-UIS-IT-88/2023,,
785,Servicio General de Identificación Personal,Renovación,Dynatrace,1.274.157.20230908-165051,https://www.dynatrace.com/,INFORME EMITIDO,1,25/09/2023,ADSIB-DE-1648/2023,25/09/2023,ADSIB-UIS-IT-93/2023,,
786,Servicio General de Identificación Personal,Renovación,Información de seguridad y Administración de eventos SIEM,7.0,https://www.fortinet.com/lat/products/siem/fortisiem,INFORME EMITIDO,1,25/09/2023,ADSIB-DE-1649/2023,25/09/2023,ADSIB-UIS-IT-94/2023,,
788,Caja Bancaria Estatal de Salud,Adquisición,HUMASCAN SOFTWARE,NO ESPECIFICADO,https://www.human.de/es/humascanfa,EN ESPERA DE NOTA,1,,,,,,
789,Registro Único para la Administración Tributaria Municipal,Renovación,Servicio de soporte y actualización FORTIANALYZER-VM,7.0.4,https://www.fortinet.com/content/dam/fortinet/assets/data-sheets/FortiAnalyzer.pdf,INFORME EMITIDO,1,18/10/2023,ADSIB-DE-1798/2023,19/10/2023,ADSIB-UIS-IT-100/2023,,
79,Registro Único para la Administración Tributaria Municipal,Renovación,Cisco WebEx meeting cloud,1.3.9,https://signin.webex.com/collabs/auth?service=it&from=hostmeeting&TrackID=&hbxref=&goid=host-meeting,INFORME EMITIDO,1,27/10/2017,RUAT N 5901/2017,31/10/2017,ADSIB-UIS/IT/0038/2017,,
792,Autoridad de Impugnacion Tributaria,Renovación,Renovación de Licencias UTM-IDP-Servicio anual de protección perimetral,SOPHOS XG115,https://www.sophos.com/en-us/products/next-gen-firewall.aspx,EN ESPERA DE NOTA,1,,,,,,
793,Servicio Estatal de Autonomías,Renovación,UNIFIED THREAT MANAGEMENT Gestión Unificada de Amenazas,18.4R3-S4.2,https://www.juniper.net/documentation/us/en/software/junos/utm/topics/topic-map/security-utm-overview.html,INFORME EMITIDO,1,15/11/2023,ADSIB-DE-1993/2023,20/11/2023,ADSIB-UIS-IT-113/2023,,
794,Servicio Estatal de Autonomías,Renovación,Kaspersky,12.2.0.462,https://www.kaspersky.com/small-to-medium-business-security/endpoint-select,INFORME EMITIDO,1,15/11/2023,ADSIB-DE-1998/2023,20/11/2023,ADSIB-UIS-IT-112/2023,,
795,Autoridad de Fiscalización y Control de Pensiones y Seguros - APS,Renovación,SOPHOS FULLGUARD SG310 UTM 9,9.702-1 o superior,https://www.sophos.com/es-es.aspx,INFORME EMITIDO,1,17/11/2023,ADSIB-DE-2011/2023,20/11/2023,ADSIB-UIS-IT-114/2023,,
796,Autoridad de Fiscalización y Control de Pensiones y Seguros - APS,Renovación,TRELLIX* COMPLETE ENDPOINT PROTECTION BUSINESS - *Trellix fusión de FireEye y McAfee en el 2022.,5.10.0 o superior,https://www.trellix.com/platform/endpoint-security/,INFORME EMITIDO,1,17/11/2023,ADSIB-DE-2011/2023,20/11/2023,ADSIB-UIS-IT-114/2023,,
797,Autoridad de Impugnacion Tributaria,Adquisición,PROXMOX VE,6.4,https://www.proxmox.com/en/proxmox-virtual-environment/pricing,EN ESPERA DE NOTA,1,,,,,,
8,Servicio Nacional del Sistema de Reparto,Renovación,Kaspersky Endpoint Security for Business Select,Versión 10 (10.4.343),https://latam.kaspersky.com/small-to-medium-business-security/endpoint-select,INFORME EMITIDO,1,23/11/2017,SENASIR UTI N°0553/2017,29/11/2017,ADSIB-UIS/IT/0062/2017,,
80,Registro Único para la Administración Tributaria Municipal,Renovación,EDB Postgres Advance Server,9.6,https://www.enterprisedb.com/,EN ESPERA DE NOTA,1,,,30/10/2017,,,
807,MINISTERIO DE HIDROCARBUROS Y ENERGIAS,Adquisición,Argis PRO,3.2,https://doc.arcgis.com/es/arcgis-online/administer/user-types-orgs.htm,EN ESPERA DE NOTA,1,,,,,,
82,Registro Único para la Administración Tributaria Municipal,Renovación,IBM Infosphere Guardium,9,https://www.ibm.com/developerworks/data/library/dmmag/DMMag_2010_Issue3/FeatureGuardium/index.html,ELABORANDO INFORME,1,10/11/2017,RUAT No. 6274/2017,13/11/2017,ADSIB-UIS/IT/0043/2017,,
83,Registro Único para la Administración Tributaria Municipal,Adquisición,Membresia Anual Individual para Apple Developer Program,Licencia de Acceso,https://developer.apple.com/support/compare-memberships/,ELABORANDO INFORME,1,14/11/2017,RUAT N°6275/2017,20/11/2017,ADSIB-UID/IT/0032/2017,,
84,Empresa Eléctrica Ende Corani,Renovación,Zimbra Collaboration,8.7.7,www.zimbra.com,INFORME EMITIDO,2,09/11/2017,ADSIB/DE/0563/2017,13/11/2017,ADSIB-UIS/IT/0044/2017,,
85,Empresa Eléctrica Ende Corani,Renovación,Enterprise Security for Gateways,9.1 y 6.5,http://www.trendmicro.es/productos/enterprise-security-for-gateways/index.html,INFORME EMITIDO,2,09/11/2017,ADSIB/DE/0563/2017,13/11/2017,ADSIB-UIS/IT/0044/2017,,
86,Empresa Eléctrica Ende Corani,Otro,Zimbra Collaboration,8.7.7,www.zimbra.com,INFORME EMITIDO,2,09/11/2017,COR/GG-5531-2017,13/11/2017,ADSIB-UIS/IT/0044/2017,,
90,Banco Central de Bolivia,Adquisición,Risk Simulator,2017,https://www.software-shop.com/producto/risk-simulator,ELABORANDO INFORME,2,20/11/2017,BCB-GEF-SSPSF-DVSP-CE-2017-158,07/12/2017,ADSIB-UIS/IT/0069/2017,,
91,Servicio de Impuestos Nacionales,Adquisición,CyberArk PRIVILEGED ACCOUNT SECURITY SOLUTION,9.5,https://www.cyberark.com/products/privileged-account-security-solution/,EN ESPERA DE NOTA,2,,,20/11/2017,,,
92,Caja Bancaria Estatal de Salud,Renovación,Antivirus GDATA,V.14,https://www.gdata.es/,EN ESPERA DE NOTA,2,,,09/11/2017,,,
93,Servicio Estatal de Autonomías,Renovación,UNIFIED THREAT MANAGEMENT Gestión Unificada de Amenazas,12.1X46-D35.1,https://www.juniper.net/us/en/products-services/what-is/utm/,INFORME EMITIDO,2,20/11/2017,ADSIB/DE/0682/2017,22/11/2017,ADSIB-UIS/IT/0053/2017,,
94,Servicio de Impuestos Nacionales,Adquisición,Solución de enmascaramiento de datos,10,https://www.ibm.com/support/knowledgecenter/es/SS7NAH_2.2.0/com.ibm.nex.igsec.doc/masking_2_2_welcome.html,EN ESPERA DE NOTA,2,,,09/11/2017,,,
95,Servicio de Impuestos Nacionales,Adquisición,IBM InfoSphere DataStage ETL,11.3,https://www.ibm.com/us-en/marketplace/datastage,INFORME EMITIDO,2,16/01/2018,ADSIB/DE/0058/2018,16/01/2018,ADSIB-UIS/IT/0003/2018,,
96,Servicio de Impuestos Nacionales,Renovación,IBM Cognos Analytics BI,11.0.7,https://www.ibm.com/products/cognos-analytics,INFORME EMITIDO,2,16/01/2018,ADSIB/DE/0058/2018,16/01/2018,ADSIB-UIS/IT/0003/2018,,
97,Registro Único para la Administración Tributaria Municipal,Renovación,Oracle Database Enterprise Edition - Processor Perpetual,11.2.0.3,http://www.oracle.com/technetwork/es/database/enterprise-edition/downloads/index.html,INFORME EMITIDO,1,20/11/2017,CITE RUAT N°6465/2017,22/11/2017,ADSIB-UIS/IT/0052/2017,,
98,Registro Único para la Administración Tributaria Municipal,Renovación,Oracle Diagnostics Management Pack - Processor Perpetual,11.2.0.3,http://www.oracle.com/technetwork/es/database/enterprise-edition/downloads/index.html,INFORME EMITIDO,1,20/11/2017,ADSIB/DE/0676/2017,22/11/2017,ADSIB-UIS/IT/0052/2017,,
99,Registro Único para la Administración Tributaria Municipal,Renovación,Oracle Tunning Management Pack - Processor Perpetual,11.2.0.3,http://www.oracle.com/technetwork/es/database/enterprise-edition/downloads/index.html,INFORME EMITIDO,1,20/11/2017,ADSIB/DE/0676/2017,22/11/2017,ADSIB-UIS/IT/0052/2017,,
